pvals_adj	fc	AUROC	cluster	Gene	cell_type
1.7851931548989207e-90	0.95555943	0.6466907342192547	Tc-Naive	RNF216	Tc-Naive
1.9966931055159787e-90	0.96155673	0.6466505005644152	Tc-Naive	EP400	Tc-Naive
2.5486877740261852e-90	0.964939	0.6465628418634857	Tc-Naive	AC092757.2	Tc-Naive
2.963291017280922e-90	0.9542538	0.6465090426296957	Tc-Naive	PTPN9	Tc-Naive
3.3642857697136157e-90	0.9715617	0.6464636878326019	Tc-Naive	ATG10	Tc-Naive
4.740738968450471e-90	0.9564184	0.6463414614214548	Tc-Naive	SPG11	Tc-Naive
5.550249857821307e-90	0.9278593	0.6462843933734599	Tc-Naive	ISY1-RAB43	Tc-Naive
6.427162855692288e-90	0.9560143	0.6462319289054702	Tc-Naive	DOCK10	Tc-Naive
6.505903847069587e-90	0.96314925	0.6462273525655833	Tc-Naive	NSD2	Tc-Naive
7.00064494994917e-90	0.9503583	0.646201011371115	Tc-Naive	NUP107	Tc-Naive
7.1741960359002985e-90	0.9545186	0.6461920493721698	Tc-Naive	AGO2	Tc-Naive
1.3165200051031769e-89	0.9578732	0.6459747004676584	Tc-Naive	TUBD1	Tc-Naive
2.005004943426668e-89	0.961801	0.6458221830448786	Tc-Naive	FAM149B1	Tc-Naive
2.1172771638308277e-89	0.9518754	0.6458024884392938	Tc-Naive	NUP160	Tc-Naive
2.5240227061018078e-89	0.955184	0.6457394820454931	Tc-Naive	TPX2	Tc-Naive
2.718216246288666e-89	0.9663888	0.6457127594893677	Tc-Naive	AP2A1	Tc-Naive
3.1032871018356555e-89	0.9638445	0.6456651710025672	Tc-Naive	MAP4K3	Tc-Naive
4.280539874021434e-89	0.95926255	0.6455492098186462	Tc-Naive	TRPM7	Tc-Naive
4.636540871836509e-89	0.9538784	0.6455203897734059	Tc-Naive	GMEB1	Tc-Naive
5.274076026728372e-89	0.9591012	0.6454738091709852	Tc-Naive	NUP93	Tc-Naive
8.033279550374853e-89	0.9598461	0.6453224903134139	Tc-Naive	STXBP5	Tc-Naive
8.357164218308972e-89	0.73098034	0.6453076989291364	Tc-Naive	IFITM2	Tc-Naive
8.929631696908287e-89	0.9480196	0.6452833190231911	Tc-Naive	PIP4K2A	Tc-Naive
9.068013275939274e-89	0.97106254	0.6452775713582141	Tc-Naive	BABAM2	Tc-Naive
9.196647697879661e-89	0.9597621	0.6452722867752494	Tc-Naive	SCLT1	Tc-Naive
9.975951305961485e-89	0.95598805	0.6452428946875232	Tc-Naive	RTF2	Tc-Naive
1.0524370502921464e-88	0.9488415	0.6452234724831221	Tc-Naive	RHBDD1	Tc-Naive
1.171841396276768e-88	0.96296346	0.6451844646336096	Tc-Naive	MYO9A	Tc-Naive
1.2496752889580059e-88	0.9574767	0.6451609291713338	Tc-Naive	UBE2K	Tc-Naive
1.810508349915406e-88	0.9684374	0.6450267171081019	Tc-Naive	COPG2	Tc-Naive
1.996224235232679e-88	0.9611556	0.6449909508326759	Tc-Naive	IPP	Tc-Naive
2.0425425178002747e-88	0.9588767	0.6449824791558614	Tc-Naive	POLH	Tc-Naive
2.80876643132519e-88	0.96053094	0.6448677982575041	Tc-Naive	ITPK1	Tc-Naive
3.412782146822516e-88	0.9657624	0.6447968377491381	Tc-Naive	SRPK2	Tc-Naive
8.351347357889856e-88	0.97111857	0.6444728165410716	Tc-Naive	NCOA1	Tc-Naive
1.1017909021667497e-87	0.9621552	0.6443722187839139	Tc-Naive	GFPT1	Tc-Naive
1.1044956408194347e-87	0.95889765	0.6443711019390606	Tc-Naive	IGF2R	Tc-Naive
1.635867752424482e-87	0.9597237	0.6442275192751078	Tc-Naive	RARS2	Tc-Naive
1.9050186807979838e-87	0.95659536	0.6441720583940969	Tc-Naive	TFDP1	Tc-Naive
2.0589852676174032e-87	0.9488933	0.6441437559111056	Tc-Naive	CLASP2	Tc-Naive
2.344023212039861e-87	0.96106195	0.6440962219045419	Tc-Naive	CCDC138	Tc-Naive
2.689100753386482e-87	0.97187066	0.644046127326851	Tc-Naive	AC009093.11	Tc-Naive
2.7708795678400226e-87	0.96161276	0.6440350678387908	Tc-Naive	MRPL48	Tc-Naive
2.917015049780828e-87	0.958092	0.6440160269960469	Tc-Naive	HEATR5B	Tc-Naive
3.2298122072975447e-87	0.9569478	0.6439787352739921	Tc-Naive	FAM222B	Tc-Naive
3.4043051418148507e-87	0.95676404	0.6439594765103012	Tc-Naive	OSBPL8	Tc-Naive
3.536691851793142e-87	0.96841997	0.6439454478493382	Tc-Naive	C3orf35	Tc-Naive
3.625722627078834e-87	0.9534407	0.6439359955282622	Tc-Naive	NIPBL	Tc-Naive
3.7811932167570308e-87	0.9689073	0.6439205776212621	Tc-Naive	SMG1P7	Tc-Naive
6.232712423957118e-87	0.96343464	0.6437382867490988	Tc-Naive	LINC00174	Tc-Naive
6.947859857556258e-87	0.96560794	0.6436987068571005	Tc-Naive	PEAK1	Tc-Naive
7.932765991953963e-87	0.954779	0.6436504373673406	Tc-Naive	XRN1	Tc-Naive
9.41488114210967e-87	0.848626	0.6435881119764995	Tc-Naive	CYB561D1	Tc-Naive
9.966974111013973e-87	0.95066005	0.643567218805706	Tc-Naive	ABHD18	Tc-Naive
1.047870540821987e-86	0.95694673	0.6435488317258031	Tc-Naive	TADA2A	Tc-Naive
1.3024723351219698e-86	0.96222293	0.6434692360999124	Tc-Naive	WDHD1	Tc-Naive
1.304294894927715e-86	0.95874846	0.6434685006167162	Tc-Naive	ATAD3B	Tc-Naive
1.360722047368065e-86	0.9701716	0.6434526741079405	Tc-Naive	SLC15A2	Tc-Naive
1.5669566990200299e-86	0.9497329	0.6434005365213715	Tc-Naive	PPP2R2D	Tc-Naive
1.768149300551509e-86	0.95591664	0.643356216848776	Tc-Naive	CPLANE1	Tc-Naive
2.255159259389174e-86	0.9792821	0.6432669237407438	Tc-Naive	SMYD3	Tc-Naive
2.3847334001686117e-86	0.9573985	0.6432461667705422	Tc-Naive	ANKS3	Tc-Naive
2.938915009782339e-86	0.960819	0.643169295156489	Tc-Naive	PHACTR4	Tc-Naive
3.736012099472676e-86	0.95639694	0.6430817726561513	Tc-Naive	DPY19L4	Tc-Naive
4.0190833396539805e-86	0.96399724	0.6430549683796706	Tc-Naive	PBX4	Tc-Naive
4.657026417123184e-86	0.95796055	0.6430011146656439	Tc-Naive	VPS13A	Tc-Naive
4.685936411381048e-86	0.94627357	0.6429986358148718	Tc-Naive	LUC7L	Tc-Naive
4.755768874513987e-86	0.93357897	0.6429930243504867	Tc-Naive	DNMT3A	Tc-Naive
5.667948244992419e-86	0.9329186	0.6429282201088733	Tc-Naive	ST3GAL1	Tc-Naive
7.325564261720812e-86	0.9693166	0.6428336151777582	Tc-Naive	UQCC1	Tc-Naive
7.740761365780415e-86	0.96214014	0.6428132940494506	Tc-Naive	URB1	Tc-Naive
8.687704019328578e-86	0.9535733	0.6427709901456148	Tc-Naive	GPATCH1	Tc-Naive
9.628434653230025e-86	0.9573583	0.6427330446607189	Tc-Naive	CCSER2	Tc-Naive
1.2751449603361524e-85	0.95998394	0.6426296411713687	Tc-Naive	UBE3B	Tc-Naive
1.4150036176933332e-85	0.96108824	0.642591423285289	Tc-Naive	POLR3A	Tc-Naive
1.4797558792487567e-85	0.95598036	0.6425748612933172	Tc-Naive	ATP6V1H	Tc-Naive
1.817867674512162e-85	0.9601469	0.6424990248037622	Tc-Naive	SSH2	Tc-Naive
2.2959008227274182e-85	0.9455136	0.6424128098291064	Tc-Naive	UBE4A	Tc-Naive
2.360924192654205e-85	0.9540017	0.6424023768637689	Tc-Naive	POLQ	Tc-Naive
2.4203211286403692e-85	0.95664287	0.6423926249013908	Tc-Naive	CNOT10	Tc-Naive
2.5439723857107062e-85	0.9554938	0.6423741833412512	Tc-Naive	IMMP1L	Tc-Naive
2.795915461915382e-85	0.9040178	0.642339424950205	Tc-Naive	AC097713.1	Tc-Naive
2.823714669710509e-85	0.96660715	0.6423355840935143	Tc-Naive	SKAP1	Tc-Naive
3.9766959369082267e-85	0.95823026	0.6422098437070968	Tc-Naive	TRIP4	Tc-Naive
6.885208072675832e-85	0.9561899	0.6420063055426013	Tc-Naive	ARID2	Tc-Naive
7.102339098601354e-85	0.9539569	0.6419947012521737	Tc-Naive	CHAF1B	Tc-Naive
7.210212871920637e-85	0.9677471	0.6419889535871968	Tc-Naive	FBXW8	Tc-Naive
7.343688057412242e-85	0.97019	0.6419820073570112	Tc-Naive	FBXL17	Tc-Naive
7.741919387978337e-85	0.96756506	0.6419624217118998	Tc-Naive	UBAP1L	Tc-Naive
9.553045078119842e-85	0.9585574	0.6418848690948871	Tc-Naive	FBXO42	Tc-Naive
9.791357329259106e-85	0.957499	0.6418756074546397	Tc-Naive	IPPK	Tc-Naive
1.0377947705012481e-84	0.95847946	0.64185381535994	Tc-Naive	AC016590.1	Tc-Naive
1.2327443120321004e-84	0.97700346	0.6417901824434168	Tc-Naive	SHOC1	Tc-Naive
1.2799816194022216e-84	0.94823396	0.6417759358615069	Tc-Naive	NFATC3	Tc-Naive
1.4207660388598387e-84	0.96133775	0.6417371731730597	Tc-Naive	CNOT4	Tc-Naive
1.5289858226587984e-84	0.9522361	0.6417099875349219	Tc-Naive	TMOD3	Tc-Naive
1.6124597055156553e-84	0.93605155	0.6416902384491001	Tc-Naive	LRRC8A	Tc-Naive
1.6316954717200718e-84	0.96887445	0.6416856621092133	Tc-Naive	DDX43	Tc-Naive
1.6515278830062387e-84	0.9609165	0.6416810040489712	Tc-Naive	NPEPPS	Tc-Naive
1.8371373746586343e-84	0.9598192	0.6416414241569728	Tc-Naive	PI4KA	Tc-Naive
2.731120581428939e-84	0.97193587	0.6414945181985783	Tc-Naive	C15orf41	Tc-Naive
3.009228699768991e-84	0.96616226	0.6414583978016135	Tc-Naive	MMP21	Tc-Naive
3.7338953885187464e-84	0.9439054	0.6413785297745389	Tc-Naive	LETM1	Tc-Naive
3.7741630085742435e-84	0.96364206	0.6413743620364276	Tc-Naive	DGLUCY	Tc-Naive
3.9659173680497195e-84	0.9686459	0.6413558932361696	Tc-Naive	FAM168A	Tc-Naive
5.052169343897466e-84	0.9645488	0.641265837404823	Tc-Naive	RHOT1	Tc-Naive
5.257512443429037e-84	0.96286935	0.6412509370600721	Tc-Naive	LINC02422	Tc-Naive
5.2664702571542745e-84	0.9504774	0.6412500926164024	Tc-Naive	PPP1R21	Tc-Naive
6.048694024398277e-84	0.9627342	0.6411986087926744	Tc-Naive	SLC30A6	Tc-Naive
6.187469263121365e-84	0.9606377	0.6411900281553864	Tc-Naive	VPS13C	Tc-Naive
1.1197329149603711e-83	0.9565194	0.640970064199511	Tc-Naive	EIF2AK2	Tc-Naive
1.1390692996608385e-83	0.9654493	0.640963308650154	Tc-Naive	ACAD10	Tc-Naive
1.1918431618351414e-83	0.96000206	0.640946365296525	Tc-Naive	DPP8	Tc-Naive
1.2889389198537132e-83	0.9732034	0.6409172183698642	Tc-Naive	VPS41	Tc-Naive
1.750182889784487e-83	0.96701	0.6408030822738744	Tc-Naive	SMG6	Tc-Naive
1.8732005554767626e-83	0.96177846	0.6407777489637859	Tc-Naive	UVSSA	Tc-Naive
2.277903961387813e-83	0.9645101	0.6407049633674888	Tc-Naive	ZFYVE26	Tc-Naive
2.333081261200286e-83	0.9592598	0.6406958924080701	Tc-Naive	VAV1	Tc-Naive
3.033035583757448e-83	0.97380704	0.6405983455441704	Tc-Naive	MKLN1	Tc-Naive
3.299587139186363e-83	0.96112525	0.6405669376876844	Tc-Naive	HEATR5A	Tc-Naive
3.406636277907336e-83	0.95883596	0.6405548975553629	Tc-Naive	AFF4	Tc-Naive
3.822748995171386e-83	0.9515933	0.6405117764479757	Tc-Naive	CEP85L	Tc-Naive
5.722693511673393e-83	0.95945024	0.6403611385933639	Tc-Naive	SDHC	Tc-Naive
5.935986487949968e-83	0.96897584	0.6403471371725193	Tc-Naive	AL451164.2	Tc-Naive
5.994750929244882e-83	0.9675087	0.64034326907571	Tc-Naive	THEMIS	Tc-Naive
8.842570037186519e-83	0.9633972	0.6401979430441813	Tc-Naive	MTMR3	Tc-Naive
9.807129843500668e-83	0.96652436	0.6401588534743137	Tc-Naive	ACER3	Tc-Naive
1.0990159885624792e-82	0.96510535	0.6401163316495309	Tc-Naive	ATRN	Tc-Naive
1.1604700705004065e-82	0.97152597	0.6400959015607499	Tc-Naive	AL118558.1	Tc-Naive
1.2514164350616955e-82	0.96289545	0.6400674356370484	Tc-Naive	ERI3	Tc-Naive
1.2716817264333071e-82	0.95586103	0.6400612521301773	Tc-Naive	STAU1	Tc-Naive
1.5110950780024376e-82	0.9709264	0.6399969109705763	Tc-Naive	SLC10A7	Tc-Naive
1.5819279158385082e-82	0.9452474	0.6399794500546981	Tc-Naive	MACO1	Tc-Naive
1.6076486061758819e-82	0.9587037	0.6399732393077087	Tc-Naive	ANKIB1	Tc-Naive
1.8934300631368202e-82	0.9511448	0.6399119490413658	Tc-Naive	RMND1	Tc-Naive
1.9265981512102168e-82	0.9681825	0.639905275212364	Tc-Naive	SLFNL1-AS1	Tc-Naive
2.2638900269036416e-82	0.9544893	0.6398450200705192	Tc-Naive	ATAD2B	Tc-Naive
2.939611791618823e-82	0.95780295	0.6397471190850808	Tc-Naive	TUT4	Tc-Naive
3.055819394750026e-82	0.9709465	0.639732463901395	Tc-Naive	AL137230.2	Tc-Naive
3.7899324538547196e-82	0.96428144	0.6396518059108878	Tc-Naive	MYCBP2	Tc-Naive
4.092880405155684e-82	0.9501595	0.6396227134644636	Tc-Naive	CHD2	Tc-Naive
6.055297303031816e-82	0.96086854	0.6394757530258324	Tc-Naive	ZC3H18	Tc-Naive
8.71489848256964e-82	0.9545388	0.6393387352304079	Tc-Naive	CASTOR3	Tc-Naive
1.1010471758165332e-81	0.91115195	0.6392507224079393	Tc-Naive	LRRC8C-DT	Tc-Naive
1.2440904558502271e-81	0.95599043	0.6392046321276493	Tc-Naive	GTSE1	Tc-Naive
1.3075042626248198e-81	0.972927	0.6391856185250239	Tc-Naive	AC119403.1	Tc-Naive
1.3652366923427413e-81	0.9462138	0.6391692472138807	Tc-Naive	MGRN1	Tc-Naive
1.4835401510477237e-81	0.9493447	0.6391379483178682	Tc-Naive	N4BP2	Tc-Naive
1.4997530876275287e-81	0.960885	0.6391336716192834	Tc-Naive	MGAT5	Tc-Naive
1.7740532911141134e-81	0.9518306	0.639070392824299	Tc-Naive	INO80D	Tc-Naive
1.9555849315046026e-81	0.96703345	0.6390332917830728	Tc-Naive	AC090644.1	Tc-Naive
2.0970845860448451e-81	0.9622479	0.6390069233484861	Tc-Naive	NSD1	Tc-Naive
2.3347815013175055e-81	0.95747864	0.6389664990128181	Tc-Naive	AGAP2	Tc-Naive
2.7853851725134936e-81	0.972494	0.6389001693245758	Tc-Naive	DOCK2	Tc-Naive
3.913219080664981e-81	0.9622602	0.6387717594065576	Tc-Naive	GIGYF2	Tc-Naive
5.253768917869796e-81	0.9630804	0.6386602656020501	Tc-Naive	SYTL3	Tc-Naive
5.651705147388465e-81	0.9619991	0.6386326441220183	Tc-Naive	ACBD6	Tc-Naive
7.262750477148169e-81	0.95535594	0.6385376033490091	Tc-Naive	INTS1	Tc-Naive
8.898986904993043e-81	0.9595456	0.6384604048535353	Tc-Naive	DNAJC11	Tc-Naive
9.082262383610287e-81	0.95608944	0.6384525324593251	Tc-Naive	MTHFSD	Tc-Naive
9.4805138424567e-81	0.95325303	0.6384361883883002	Tc-Naive	THOC5	Tc-Naive
1.0530955803682142e-80	0.9246972	0.638396254374763	Tc-Naive	TMEM63A	Tc-Naive
1.1595415925571809e-80	0.95921594	0.6383596164155491	Tc-Naive	FBH1	Tc-Naive
1.2491996620957785e-80	0.9632137	0.638331177731966	Tc-Naive	SLC20A2	Tc-Naive
1.4667962684335301e-80	0.96087956	0.638270323307517	Tc-Naive	GALK2	Tc-Naive
1.572591879751759e-80	0.94858724	0.6382432738699709	Tc-Naive	NCK2	Tc-Naive
1.5746882564656408e-80	0.9560419	0.6382425656268932	Tc-Naive	POLE	Tc-Naive
1.6708975252418024e-80	0.9685182	0.6382198201280503	Tc-Naive	EXOC2	Tc-Naive
1.7309784490362698e-80	0.9581788	0.6382063090293365	Tc-Naive	FRS2	Tc-Naive
2.4953929040667475e-80	0.9672983	0.6380680654285851	Tc-Naive	LINC00342	Tc-Naive
2.503778035637164e-80	0.95717597	0.6380665944621928	Tc-Naive	TXNDC16	Tc-Naive
3.848983492685894e-80	0.96293384	0.6379033444327735	Tc-Naive	CEP162	Tc-Naive
5.038262083965399e-80	0.9596728	0.6378014663900523	Tc-Naive	TRIM37	Tc-Naive
5.0646512706614534e-80	0.9695308	0.6377992871805823	Tc-Naive	CTNNBL1	Tc-Naive
6.501391737615483e-80	0.9606436	0.6377043008878099	Tc-Naive	DMC1	Tc-Naive
7.117389168043785e-80	0.97130036	0.6376694607764088	Tc-Naive	RFX3	Tc-Naive
8.756388140428411e-80	0.96802044	0.6375908730348978	Tc-Naive	AOPEP	Tc-Naive
9.885296481702984e-80	0.95780605	0.6375447827546079	Tc-Naive	VIRMA	Tc-Naive
1.2750130763097242e-79	0.9652094	0.6374480258541412	Tc-Naive	HEATR9	Tc-Naive
1.2857392070147235e-79	0.947788	0.6374446480794627	Tc-Naive	TXK	Tc-Naive
1.5044909630227187e-79	0.810589	0.6373847198190384	Tc-Naive	ORMDL3	Tc-Naive
1.668386044954059e-79	0.7473575	0.637344922006093	Tc-Naive	CD2	Tc-Naive
2.3476605139565882e-79	0.9539407	0.6372147959606174	Tc-Naive	PNPT1	Tc-Naive
2.6525066448325237e-79	0.9525354	0.6371682698384333	Tc-Naive	ACSF3	Tc-Naive
2.7673486269709095e-79	0.961966	0.6371519802476454	Tc-Naive	ABCC5	Tc-Naive
3.621432883750411e-79	0.97208136	0.6370490398403075	Tc-Naive	MAP2K6	Tc-Naive
4.649209388000883e-79	0.9588567	0.636953100143392	Tc-Naive	BRD9	Tc-Naive
5.136911104075102e-79	0.9571987	0.6369147732968388	Tc-Naive	DDX50	Tc-Naive
9.586268985534006e-79	0.9508799	0.6366755505772725	Tc-Naive	PARPBP	Tc-Naive
1.2806469504884267e-78	0.9257371	0.636564192973357	Tc-Naive	RMND5A	Tc-Naive
1.5018727419538703e-78	0.95461315	0.6365030389076058	Tc-Naive	SETD2	Tc-Naive
1.8975825567329533e-78	0.9606668	0.636412819635549	Tc-Naive	ZNF106	Tc-Naive
2.2589404997626974e-78	0.95209134	0.6363454820629268	Tc-Naive	APBB1IP	Tc-Naive
2.3159969803679348e-78	0.96242404	0.636335757340667	Tc-Naive	SLC25A13	Tc-Naive
2.797729397966339e-78	0.9650062	0.636263189665317	Tc-Naive	KLHDC4	Tc-Naive
2.8254405758824347e-78	0.96769613	0.6362590219272057	Tc-Naive	MTA1	Tc-Naive
3.3917802806623987e-78	0.93805784	0.6361890148229828	Tc-Naive	SIRPG	Tc-Naive
4.2589143082525475e-78	0.95820725	0.6361015740430002	Tc-Naive	DNAAF5	Tc-Naive
5.505398185057172e-78	0.9537401	0.6360025562127083	Tc-Naive	WASHC2C	Tc-Naive
6.038880423551282e-78	0.8940414	0.6359669533779926	Tc-Naive	SLC7A6	Tc-Naive
6.444020011885908e-78	0.95374465	0.6359418924690878	Tc-Naive	C1orf159	Tc-Naive
8.351286632047083e-78	0.9571209	0.635841785034061	Tc-Naive	NUP98	Tc-Naive
9.493107948274759e-78	0.9504901	0.6357920718180273	Tc-Naive	SEC16A	Tc-Naive
1.2093262791403553e-77	0.9686031	0.6356984475311735	Tc-Naive	ARMH3	Tc-Naive
1.3445715558873248e-77	0.95802003	0.6356571787518359	Tc-Naive	RFC1	Tc-Naive
1.538306185518667e-77	0.9651138	0.635605122885622	Tc-Naive	MED13L	Tc-Naive
1.7106663251502714e-77	0.95934474	0.6355641537475865	Tc-Naive	KAT14	Tc-Naive
2.085943165894827e-77	0.9649936	0.6354875817748353	Tc-Naive	TAF2	Tc-Naive
2.177116691417558e-77	0.95883137	0.6354707473816799	Tc-Naive	ACAP2	Tc-Naive
2.7549630560520244e-77	0.9674599	0.635379874346782	Tc-Naive	SRGAP2	Tc-Naive
2.9393988320059802e-77	0.9519742	0.6353547589576406	Tc-Naive	POLR1A	Tc-Naive
3.1819414802991937e-77	0.9632015	0.6353238686634037	Tc-Naive	TET1	Tc-Naive
3.489433667834829e-77	0.963551	0.6352881841083329	Tc-Naive	UBXN7	Tc-Naive
3.70413690981359e-77	0.9639584	0.6352648120867674	Tc-Naive	WDR60	Tc-Naive
3.7542163019229726e-77	0.9681838	0.6352594457834476	Tc-Naive	NCOA3	Tc-Naive
3.988634325403488e-77	0.9670423	0.6352359375612902	Tc-Naive	RAB3GAP2	Tc-Naive
5.318548644963358e-77	0.9789308	0.635123953434652	Tc-Naive	NUBPL	Tc-Naive
5.647117031360813e-77	0.94988096	0.6351006631334417	Tc-Naive	TPP2	Tc-Naive
6.267535420715585e-77	0.9600259	0.6350601025971818	Tc-Naive	PIK3CB	Tc-Naive
6.910958140798856e-77	0.95781976	0.6350222388326411	Tc-Naive	SCP2	Tc-Naive
6.929901954321009e-77	0.9601124	0.6350209857871958	Tc-Naive	ZZEF1	Tc-Naive
7.170743159031778e-77	0.9550189	0.6350074202082453	Tc-Naive	ACAD9	Tc-Naive
8.036523553084249e-77	0.9566008	0.6349630732955314	Tc-Naive	WASHC5	Tc-Naive
8.739144332601796e-77	0.9563708	0.634930548594192	Tc-Naive	USP42	Tc-Naive
1.0011764431146678e-76	0.95404583	0.6348777027645451	Tc-Naive	ZNF316	Tc-Naive
1.2332546308705953e-76	0.9600786	0.6347966361722621	Tc-Naive	TET3	Tc-Naive
1.3349943622639486e-76	0.81929266	0.6347658275983804	Tc-Naive	PPP1CA	Tc-Naive
1.5355247805565534e-76	0.9206933	0.6347113746017494	Tc-Naive	CD6	Tc-Naive
1.619100573904359e-76	0.9621302	0.634690699351903	Tc-Naive	TRAP1	Tc-Naive
1.7240192770170442e-76	0.95871335	0.6346662377256026	Tc-Naive	PIAS1	Tc-Naive
1.727032598222553e-76	0.9634328	0.6346653660418147	Tc-Naive	AL133216.2	Tc-Naive
2.4160724032349315e-76	0.9721535	0.6345345589933795	Tc-Naive	PRKCZ	Tc-Naive
2.7331458950058506e-76	0.9691513	0.6344864529443299	Tc-Naive	ARHGAP35	Tc-Naive
2.854770487079585e-76	0.9771936	0.6344692099493987	Tc-Naive	RAD51B	Tc-Naive
3.315509082449352e-76	0.9335762	0.63441069817513	Tc-Naive	AC097637.1	Tc-Naive
3.674758092514595e-76	0.96012366	0.6343704645202906	Tc-Naive	ANO6	Tc-Naive
3.6866175902438984e-76	0.94884896	0.6343690207940167	Tc-Naive	CARS1	Tc-Naive
3.856818795963697e-76	0.97284657	0.6343513419571917	Tc-Naive	BAZ2B	Tc-Naive
4.39910372017817e-76	0.95177495	0.6342995857322797	Tc-Naive	PSMD5	Tc-Naive
5.0677656122797984e-76	0.9484011	0.6342441520913873	Tc-Naive	RAB6A	Tc-Naive
5.541797444597549e-76	0.9682378	0.6342092847398677	Tc-Naive	AC010538.1	Tc-Naive
5.877164546799618e-76	0.94558007	0.6341859127183023	Tc-Naive	SLC12A6	Tc-Naive
5.99634051949008e-76	0.9726294	0.6341779313636186	Tc-Naive	C11orf65	Tc-Naive
6.192641128476125e-76	0.9675016	0.6341650467876273	Tc-Naive	ESR2	Tc-Naive
6.261667574398597e-76	0.93674266	0.6341605521680955	Tc-Naive	ZNF280D	Tc-Naive
9.852387245962488e-76	0.9721825	0.6339838182800808	Tc-Naive	AC006978.2	Tc-Naive
1.0143129702349886e-75	0.94940716	0.6339721322692979	Tc-Naive	USP25	Tc-Naive
1.445487686833567e-75	0.9542004	0.6338336707475996	Tc-Naive	SAP130	Tc-Naive
1.4502426585834285e-75	0.95557815	0.6338321997812073	Tc-Naive	ATAD5	Tc-Naive
1.6515331184051752e-75	0.95861566	0.6337814514406754	Tc-Naive	TCF25	Tc-Naive
1.799775626033593e-75	0.963068	0.6337476192136541	Tc-Naive	MIATNB	Tc-Naive
1.880364982287947e-75	0.96069354	0.6337301855378943	Tc-Naive	SGSM2	Tc-Naive
2.161768532602669e-75	0.96059287	0.633675705301145	Tc-Naive	MBTD1	Tc-Naive
2.2028229731607984e-75	0.9715355	0.6336681870284735	Tc-Naive	AC008878.3	Tc-Naive
2.956393469876501e-75	0.95958716	0.6335524165253812	Tc-Naive	FRYL	Tc-Naive
3.2966999949398855e-75	0.9544112	0.6335097585000066	Tc-Naive	SOS2	Tc-Naive
3.531047120023464e-75	0.9634903	0.633482600101987	Tc-Naive	AL021368.4	Tc-Naive
3.8975879597466304e-75	0.9695217	0.6334437012129479	Tc-Naive	AC025917.1	Tc-Naive
3.9984827667105056e-75	0.9604568	0.6334335406487943	Tc-Naive	CDK8	Tc-Naive
4.021147316446905e-75	0.96493447	0.6334311435183773	Tc-Naive	UBR5	Tc-Naive
4.0436584723093523e-75	0.95167947	0.6334287736280787	Tc-Naive	INTS2	Tc-Naive
4.0702737133177583e-75	0.9654721	0.6334260223761228	Tc-Naive	ACOT7	Tc-Naive
5.757621661777249e-75	0.9435365	0.6332897128237761	Tc-Naive	MAEA	Tc-Naive
6.023001327516344e-75	0.9522286	0.6332719250264773	Tc-Naive	CSPP1	Tc-Naive
6.663945481513755e-75	0.95462465	0.6332322361740055	Tc-Naive	KNL1	Tc-Naive
8.346725186274454e-75	0.96251875	0.6331436785491695	Tc-Naive	SCAF1	Tc-Naive
9.814416284843528e-75	0.9533059	0.6330801545931197	Tc-Naive	GOSR1	Tc-Naive
1.0074115934793906e-74	0.95942694	0.6330697488679007	Tc-Naive	KDM3B	Tc-Naive
1.011980337679737e-74	0.8859104	0.6330677875793776	Tc-Naive	RESF1	Tc-Naive
1.1171581358764441e-74	0.96354306	0.6330283438879712	Tc-Naive	DMXL1	Tc-Naive
1.2228952922698493e-74	0.9465417	0.6329927682933739	Tc-Naive	ATP11B	Tc-Naive
1.4076755091410321e-74	0.9553124	0.6329373074123631	Tc-Naive	KATNBL1	Tc-Naive
1.8686562047414478e-74	0.96129155	0.6328255956869087	Tc-Naive	PSEN1	Tc-Naive
2.103921943288492e-74	0.9627133	0.6327785520024756	Tc-Naive	LMAN2L	Tc-Naive
2.3138962850421223e-74	0.965009	0.6327408789187634	Tc-Naive	USP40	Tc-Naive
2.3659168684038516e-74	0.9575872	0.632731971400055	Tc-Naive	RNF115	Tc-Naive
2.4597735805379865e-74	0.9704023	0.6327165262529365	Tc-Naive	COMMD1	Tc-Naive
2.67080705358111e-74	0.9525753	0.632683483989348	Tc-Naive	RIC1	Tc-Naive
2.779230144890439e-74	0.97675335	0.6326676847206907	Tc-Naive	CUX1	Tc-Naive
2.8644631852442025e-74	0.9669502	0.6326556445883691	Tc-Naive	CEP192	Tc-Naive
2.892248545303504e-74	0.9090686	0.6326516675310865	Tc-Naive	TBC1D10A	Tc-Naive
2.9502604916811125e-74	0.97321844	0.6326436861764027	Tc-Naive	TBX19	Tc-Naive
2.9535471098653093e-74	0.9548198	0.6326430596536801	Tc-Naive	PCNX1	Tc-Naive
3.124396110478307e-74	0.9781649	0.6326208044769679	Tc-Naive	MEI1	Tc-Naive
4.1442557947890606e-74	0.95698106	0.6325093379125788	Tc-Naive	MMS22L	Tc-Naive
4.469684552766256e-74	0.9774117	0.6324794555027218	Tc-Naive	AFG1L	Tc-Naive
4.47062944140196e-74	0.94806266	0.6324791831015382	Tc-Naive	TARS2	Tc-Naive
4.792944508773583e-74	0.9464507	0.6324516433418612	Tc-Naive	SPECC1L-ADORA2A	Tc-Naive
5.286538600652885e-74	0.9636931	0.6324129351336509	Tc-Naive	TBL1XR1	Tc-Naive
